ID,post_author,post_date,post_date_gmt,post_content,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count,remarks,evtitle,evtype,dept,submittedby,galleryname,evdate,oldcode
643,2,2012-08-01 10:01:20,2012-08-01 02:01:20,"[submittedby]PAO
[oldcode]STA-CHA-XXX-SM
[galleryname]a1-140
[evtype]Music
[evtype]Staff
[evtype]Activities
[evdate]1993-05-10
[evtitle]Chamber Music In HKUST
",Chamber Music In HKUST,,publish,open,open,,a1-140,,,2012-08-01 10:01:20,2012-08-01 02:01:20,,0,http://digitalimages.ust.hk/gallery2/?p=643,0,post,,0,,Chamber Music In HKUST,Activities,,PAO,a1-140,1993-05-10,STA-CHA-XXX-SM
644,1,2012-09-10 18:01:25,2012-09-10 10:01:25,"[evdate]Date unknown
[submittedby]PAO
[oldcode]STA-FNB-XXX-SM
[galleryname]a1-160
[evtype]Music
[evtype]Staff
[evtype]Activities
[evtitle]Lunch Concert  :  7th Fleet Navy Band
",Lunch Concert  :  7th Fleet Navy Band,,publish,open,open,,a1-160,,,2012-09-10 18:04:56,2012-09-10 10:04:56,,0,http://digitalimages.ust.hk/gallery2/?p=644,0,post,,0,,Lunch Concert  :  7th Fleet Navy Band,Activities,,PAO,a1-160,Date unknown,STA-FNB-XXX-SM
645,2,2012-08-01 10:01:25,2012-08-01 02:01:25,"[submittedby]PAO
[oldcode]SOC-AGM-XXX-SM
[galleryname]a1-162
[dept]Social Club
[evdate]1999-06-24
[evtitle]AGM
",AGM,,publish,open,open,,a1-162,,,2012-08-01 10:01:25,2012-08-01 02:01:25,,0,http://digitalimages.ust.hk/gallery2/?p=645,0,post,,0,,AGM,,Social Club,PAO,a1-162,1999-06-24,SOC-AGM-XXX-SM
646,1,2012-09-10 18:01:25,2012-09-10 10:01:25,"[evdate]Date unknown
[submittedby]PAO
[oldcode]SOC-BAS-XXX-SM
[galleryname]a1-163
[dept]Social Club
[evtitle]Basketball Practice
",Basketball Practice,,publish,open,open,,a1-163,,,2012-09-10 18:05:42,2012-09-10 10:05:42,,0,http://digitalimages.ust.hk/gallery2/?p=646,0,post,,0,,Basketball Practice,,Social Club,PAO,a1-163,Date unknown,SOC-BAS-XXX-SM
647,2,2012-08-01 10:01:31,2012-08-01 02:01:31,"[submittedby]PAO
[oldcode]STA-BBQ-XXX-SM
[galleryname]a1-165
[dept]Social Club
[evdate]1990-10-13
[evtitle]BBQ
",BBQ,,publish,open,open,,a1-165,,,2012-08-01 10:01:31,2012-08-01 02:01:31,,0,http://digitalimages.ust.hk/gallery2/?p=647,0,post,,0,,BBQ,,Social Club,PAO,a1-165,1990-10-13,STA-BBQ-XXX-SM
648,2,2012-08-01 10:01:32,2012-08-01 02:01:32,"[submittedby]PAO
[oldcode]STA-BOAT-XXX-SM
[galleryname]a1-170
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1990-08-11
[evtitle]Boat Trip
",Boat Trip,,publish,open,open,,a1-170,,,2012-08-01 10:01:32,2012-08-01 02:01:32,,0,http://digitalimages.ust.hk/gallery2/?p=648,0,post,,0,,Boat Trip,Activities,Social Club,PAO,a1-170,1990-08-11,STA-BOAT-XXX-SM
649,2,2012-08-01 10:01:33,2012-08-01 02:01:33,"[submittedby]PAO
[oldcode]SOC-CHEQ-XXX-SM
[galleryname]a1-175
[dept]Social Club
[evdate]1998-01-20
[evtitle]Cheque Presentation
",Cheque Presentation,,publish,open,open,,a1-175,,,2012-08-01 10:01:33,2012-08-01 02:01:33,,0,http://digitalimages.ust.hk/gallery2/?p=649,0,post,,0,,Cheque Presentation,,Social Club,PAO,a1-175,1998-01-20,SOC-CHEQ-XXX-SM
650,2,2012-08-01 10:01:35,2012-08-01 02:01:35,"[submittedby]PAO
[oldcode]STA-BAL-XXX-SM
[galleryname]a1-180
[dept]Social Club
[evdate]1996-05-21
[evtitle]Children's Ballet Class
",Children's Ballet Class,,publish,open,open,,a1-180,,,2012-08-01 10:01:35,2012-08-01 02:01:35,,0,http://digitalimages.ust.hk/gallery2/?p=650,0,post,,0,,Children's Ballet Class,,Social Club,PAO,a1-180,1996-05-21,STA-BAL-XXX-SM
651,2,2012-08-01 10:01:41,2012-08-01 02:01:41,"[submittedby]PAO
[oldcode]STA-CSC-XXX-SM
[galleryname]a1-185
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1996-05-21
[evtitle]Children's Swimming Class
",Children's Swimming Class,,publish,open,open,,a1-185,,,2012-08-01 10:01:41,2012-08-01 02:01:41,,0,http://digitalimages.ust.hk/gallery2/?p=651,0,post,,0,,Children's Swimming Class,Activities,Social Club,PAO,a1-185,1996-05-21,STA-CSC-XXX-SM
652,2,2012-08-01 10:01:46,2012-08-01 02:01:46,"[submittedby]PAO
[oldcode]STA-CCW-XXX-SM
[galleryname]a1-191
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1997-05-11
[evtitle]Community Chest Walking
",Community Chest Walking,,publish,open,open,,a1-191,,,2012-08-01 10:01:46,2012-08-01 02:01:46,,0,http://digitalimages.ust.hk/gallery2/?p=652,0,post,,0,,Community Chest Walking,Activities,Social Club,PAO,a1-191,1997-05-11,STA-CCW-XXX-SM
653,2,2012-08-01 10:02:02,2012-08-01 02:02:02,"[submittedby]PAO
[oldcode]STA-FDAY-XXX-SM
[galleryname]a1-195
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1997-07-01
[evtitle]Fun Day
",Fun Day,,publish,open,open,,a1-195,,,2012-08-01 10:02:02,2012-08-01 02:02:02,,0,http://digitalimages.ust.hk/gallery2/?p=653,0,post,,0,,Fun Day,Activities,Social Club,PAO,a1-195,1997-07-01,STA-FDAY-XXX-SM
654,2,2012-08-01 10:02:08,2012-08-01 02:02:08,"[submittedby]PAO
[oldcode]STA-G_SALE-XXX-SM
[galleryname]a1-196
[dept]Social Club
[evdate]1997-10-18
[evtitle]Garage Sale
",Garage Sale,,publish,open,open,,a1-196,,,2012-08-01 10:02:08,2012-08-01 02:02:08,,0,http://digitalimages.ust.hk/gallery2/?p=654,0,post,,0,,Garage Sale,,Social Club,PAO,a1-196,1997-10-18,STA-G_SALE-XXX-SM
655,2,2012-08-01 10:02:12,2012-08-01 02:02:12,"[submittedby]PAO
[oldcode]STA-LT_NT-XXX-SM
[galleryname]a1-198
[dept]Social Club
[evdate]1997-09-13
[evtitle]Lantern Night
",Lantern Night,,publish,open,open,,a1-198,,,2012-08-01 10:02:12,2012-08-01 02:02:12,,0,http://digitalimages.ust.hk/gallery2/?p=655,0,post,,0,,Lantern Night,,Social Club,PAO,a1-198,1997-09-13,STA-LT_NT-XXX-SM
656,2,2012-08-01 10:02:14,2012-08-01 02:02:14,"[submittedby]PAO
[oldcode]COM-LC-XXX-SM
[galleryname]a1-20
[evtype]Competition
[evtype]Public
[evtype]Activities
[evdate]1993-06-01
[evtitle]Technical Writing Competition
",Technical Writing Competition,,publish,open,open,,a1-20,,,2012-08-01 10:02:14,2012-08-01 02:02:14,,0,http://digitalimages.ust.hk/gallery2/?p=656,0,post,,0,,Technical Writing Competition,Activities,,PAO,a1-20,1993-06-01,COM-LC-XXX-SM
657,2,2012-08-01 10:02:15,2012-08-01 02:02:15,"[submittedby]PAO
[oldcode]STA-PKC-XXX-SM
[galleryname]a1-200
[dept]Social Club
[evdate]1996-05-18
[evtitle]Pa Kua Class
",Pa Kua Class,,publish,open,open,,a1-200,,,2012-08-01 10:02:15,2012-08-01 02:02:15,,0,http://digitalimages.ust.hk/gallery2/?p=657,0,post,,0,,Pa Kua Class,,Social Club,PAO,a1-200,1996-05-18,STA-PKC-XXX-SM
658,2,2012-08-01 10:02:16,2012-08-01 02:02:16,"[submittedby]PAO
[oldcode]STA-SOC-XXX-SM
[galleryname]a1-220
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1993-08-01
[evtitle]Social Club Football Team
",Social Club Football Team,,publish,open,open,,a1-220,,,2012-08-01 10:02:16,2012-08-01 02:02:16,,0,http://digitalimages.ust.hk/gallery2/?p=658,0,post,,0,,Social Club Football Team,Activities,Social Club,PAO,a1-220,1993-08-01,STA-SOC-XXX-SM
659,2,2012-08-01 10:02:16,2012-08-01 02:02:16,"[submittedby]PAO
[oldcode]STA-SFB-XXX-SM
[galleryname]a1-225
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1993-10-16
[evtitle]Social Club Football Team - Competition with outsiders
",Social Club Football Team - Competition with outsiders,,publish,open,open,,a1-225,,,2012-08-01 10:02:16,2012-08-01 02:02:16,,0,http://digitalimages.ust.hk/gallery2/?p=659,0,post,,0,,Social Club Football Team - Competition with outsiders,Activities,Social Club,PAO,a1-225,1993-10-16,STA-SFB-XXX-SM
660,2,2012-08-01 10:02:19,2012-08-01 02:02:19,"[submittedby]PAO
[oldcode]STA-CRI-XXX-SM
[galleryname]a1-230
[dept]Social Club
[evdate]1996-04-27
[evtitle]Staff Cricket Practice
",Staff Cricket Practice,,publish,open,open,,a1-230,,,2012-08-01 10:02:19,2012-08-01 02:02:19,,0,http://digitalimages.ust.hk/gallery2/?p=660,0,post,,0,,Staff Cricket Practice,,Social Club,PAO,a1-230,1996-04-27,STA-CRI-XXX-SM
661,2,2012-08-01 10:02:21,2012-08-01 02:02:21,"[submittedby]PAO
[oldcode]STA-SOC-XXX-SM
[galleryname]a1-235
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1996-09-19
[evtitle]Staff/Student Basketball Game
",Staff/Student Basketball Game,,publish,open,open,,a1-235,,,2012-08-01 10:02:21,2012-08-01 02:02:21,,0,http://digitalimages.ust.hk/gallery2/?p=661,0,post,,1,,Staff/Student Basketball Game,Activities,Social Club,PAO,a1-235,1996-09-19,STA-SOC-XXX-SM
662,2,2012-08-01 10:02:24,2012-08-01 02:02:24,"[submittedby]PAO
[oldcode]STA-TAI-XXX-SM
[galleryname]a1-240
[dept]Social Club
[evdate]1994-03-11
[evtitle]Tai-Chi Class
",Tai-Chi Class,,publish,open,open,,a1-240,,,2012-08-01 10:02:24,2012-08-01 02:02:24,,0,http://digitalimages.ust.hk/gallery2/?p=662,0,post,,0,,Tai-Chi Class,,Social Club,PAO,a1-240,1994-03-11,STA-TAI-XXX-SM
663,2,2012-08-01 10:02:26,2012-08-01 02:02:26,"[submittedby]PAO
[oldcode]SOC-TENS-XXX-SM
[galleryname]a1-243
[dept]Social Club
[evtype]Staff
[evtype]Activities
[evdate]1991-12-20
[evtitle]Table Tennis
",Table Tennis,,publish,open,open,,a1-243,,,2012-08-01 10:02:26,2012-08-01 02:02:26,,0,http://digitalimages.ust.hk/gallery2/?p=663,0,post,,0,,Table Tennis,Activities,Social Club,PAO,a1-243,1991-12-20,SOC-TENS-XXX-SM
664,2,2012-08-01 10:02:32,2012-08-01 02:02:32,"[submittedby]PAO
[oldcode]SOC-TWK-XXX-SM
[galleryname]a1-245
[dept]Social Club
[evdate]1996-11-29
[evtitle]Trailwalker '96
",Trailwalker '96,,publish,open,open,,a1-245,,,2012-08-01 10:02:32,2012-08-01 02:02:32,,0,http://digitalimages.ust.hk/gallery2/?p=664,0,post,,0,,Trailwalker '96,,Social Club,PAO,a1-245,1996-11-29,SOC-TWK-XXX-SM
665,2,2012-08-01 10:02:32,2012-08-01 02:02:32,"[submittedby]PAO
[oldcode]STU-A/D-XXX-SM
[galleryname]a1-247
[evtype]Add/Drop
[evtype]Students
[evtype]Activities
[evdate]1997-09-01
[evtitle]Add / Drop Period in Expo. Hall
",Add / Drop Period in Expo. Hall,,publish,open,open,,a1-247,,,2012-08-01 10:02:32,2012-08-01 02:02:32,,0,http://digitalimages.ust.hk/gallery2/?p=665,0,post,,0,,Add / Drop Period in Expo. Hall,Activities,,PAO,a1-247,1997-09-01,STU-A/D-XXX-SM
666,2,2012-08-01 10:02:34,2012-08-01 02:02:34,"[submittedby]PAO
[oldcode]COM-SOC-XXX-SM
[galleryname]a1-25
[evtype]Competition
[evtype]Public
[evtype]Activities
[evdate]1996-10-19
[evtitle]Soccer Game with Dragonair
",Soccer Game with Dragonair,,publish,open,open,,a1-25,,,2012-08-01 10:02:34,2012-08-01 02:02:34,,0,http://digitalimages.ust.hk/gallery2/?p=666,0,post,,0,,Soccer Game with Dragonair,Activities,,PAO,a1-25,1996-10-19,COM-SOC-XXX-SM
667,2,2012-08-01 10:02:36,2012-08-01 02:02:36,"[submittedby]PAO
[oldcode]STU-AQU1-XXX-SM
[galleryname]a1-250a
[evtype]Athletics
[evtype]Students
[evtype]Activities
[evdate]1993-10-10
[evtitle]First Annual Aquatic Meet
",First Annual Aquatic Meet,,publish,open,open,,a1-250a,,,2012-08-01 10:02:36,2012-08-01 02:02:36,,0,http://digitalimages.ust.hk/gallery2/?p=667,0,post,,0,,First Annual Aquatic Meet,Activities,,PAO,a1-250a,1993-10-10,STU-AQU1-XXX-SM
668,2,2012-08-01 10:02:37,2012-08-01 02:02:37,"[submittedby]PAO
[oldcode]STU-ATH2-XXX-SM
[galleryname]a1-250b
[evtype]Athletics
[evtype]Students
[evtype]Activities
[evdate]1993-11-20
[evtitle]2nd Athletic Meet
",2nd Athletic Meet,,publish,open,open,,a1-250b,,,2012-08-01 10:02:37,2012-08-01 02:02:37,,0,http://digitalimages.ust.hk/gallery2/?p=668,0,post,,0,,2nd Athletic Meet,Activities,,PAO,a1-250b,1993-11-20,STU-ATH2-XXX-SM
669,2,2012-08-01 10:02:42,2012-08-01 02:02:42,"[submittedby]PAO
[oldcode]STU-ATH3-XXX-SM
[galleryname]a1-260
[evtype]Athletics
[evtype]Students
[evtype]Activities
[evdate]1994-11-12
[evtitle]Athletic Meet '94
",Athletic Meet '94,,publish,open,open,,a1-260,,,2012-08-01 10:02:42,2012-08-01 02:02:42,,0,http://digitalimages.ust.hk/gallery2/?p=669,0,post,,0,,Athletic Meet '94,Activities,,PAO,a1-260,1994-11-12,STU-ATH3-XXX-SM
670,2,2012-08-01 10:02:47,2012-08-01 02:02:47,"[submittedby]PAO
[oldcode]STU-ATH96-XXX-SM
[galleryname]a1-265
[evtype]Athletics
[evtype]Students
[evtype]Activities
[evdate]1996-11-17
[evtitle]Athletic Meet '96
",Athletic Meet '96,,publish,open,open,,a1-265,,,2012-08-01 10:02:47,2012-08-01 02:02:47,,0,http://digitalimages.ust.hk/gallery2/?p=670,0,post,,0,,Athletic Meet '96,Activities,,PAO,a1-265,1996-11-17,STU-ATH96-XXX-SM
671,2,2012-08-01 10:02:57,2012-08-01 02:02:57,"[submittedby]PAO
[oldcode]STU-ATH97-XXX-SM
[galleryname]a1-266
[evtype]Athletics
[evtype]Students
[evtype]Activities
[evdate]1997-11-30
[evtitle]Athletic Meet '97
",Athletic Meet '97,,publish,open,open,,a1-266,,,2012-08-01 10:02:57,2012-08-01 02:02:57,,0,http://digitalimages.ust.hk/gallery2/?p=671,0,post,,0,,Athletic Meet '97,Activities,,PAO,a1-266,1997-11-30,STU-ATH97-XXX-SM
672,2,2012-08-01 10:03:22,2012-08-01 02:03:22,"[submittedby]PAO
[oldcode]STU-ATH-98-XXX-SM
[galleryname]a1-267
[evtype]Athletic
[evtype]Students
[evtype]Activities
[evdate]1998-11-07
[evtitle]Athletic Meet '98
",Athletic Meet '98,,publish,open,open,,a1-267,,,2012-08-01 10:03:22,2012-08-01 02:03:22,,0,http://digitalimages.ust.hk/gallery2/?p=672,0,post,,0,,Athletic Meet '98,Activities,,PAO,a1-267,1998-11-07,STU-ATH-98-XXX-SM
673,2,2012-08-01 10:03:27,2012-08-01 02:03:27,"[submittedby]PAO
[oldcode]STA-ART-XXX-SM
[galleryname]a1-27
[evtype]Art
[evtype]Staff
[evtype]Activities
[evdate]1997-07-17
[evtitle]Parent-child Art Workshop
",Parent-child Art Workshop,,publish,open,open,,a1-27,,,2012-08-01 10:03:27,2012-08-01 02:03:27,,0,http://digitalimages.ust.hk/gallery2/?p=673,0,post,,0,,Parent-child Art Workshop,Activities,,PAO,a1-27,1997-07-17,STA-ART-XXX-SM
674,2,2012-08-01 10:03:49,2012-08-01 02:03:49,"[submittedby]PAO
[oldcode]STU-ATH-XXX-SM
[galleryname]a1-270
[evtype]Athletic
[evtype]Students
[evtype]Activities
[evdate]1993-05-02
[evtitle]Athletic Meeting
",Athletic Meeting,,publish,open,open,,a1-270,,,2012-08-01 10:03:49,2012-08-01 02:03:49,,0,http://digitalimages.ust.hk/gallery2/?p=674,0,post,,0,,Athletic Meeting,Activities,,PAO,a1-270,1993-05-02,STU-ATH-XXX-SM
675,2,2012-08-01 10:03:56,2012-08-01 02:03:56,"[submittedby]PAO
[oldcode]STU-ATH4-XXX-SM
[galleryname]a1-280
[evtype]Athletics
[evtype]Students
[evtype]Activities
[evdate]1995-11-18
[evtitle]Fourth Athletics Meet
",Fourth Athletics Meet,,publish,open,open,,a1-280,,,2012-08-01 10:03:56,2012-08-01 02:03:56,,0,http://digitalimages.ust.hk/gallery2/?p=675,0,post,,0,,Fourth Athletics Meet,Activities,,PAO,a1-280,1995-11-18,STU-ATH4-XXX-SM
676,2,2012-08-01 10:04:02,2012-08-01 02:04:02,"[submittedby]PAO
[oldcode]STU-BEA-XXX-SM
[galleryname]a1-290
[evtype]Beach
[evtype]Students
[evtype]Activities
[evdate]1992-05-02
[evtitle]Beach Clean Up
",Beach Clean Up,,publish,open,open,,a1-290,,,2012-08-01 10:04:02,2012-08-01 02:04:02,,0,http://digitalimages.ust.hk/gallery2/?p=676,0,post,,0,,Beach Clean Up,Activities,,PAO,a1-290,1992-05-02,STU-BEA-XXX-SM
677,2,2012-08-01 10:04:05,2012-08-01 02:04:05,"[submittedby]PAO
[oldcode]MIS-IND-XXX-SM
[galleryname]a1-30
[evtype]Dance
[evtype]Staff
[evtype]Activities
[evdate]1996-05-24
[evtitle]Indian Dance
",Indian Dance,,publish,open,open,,a1-30,,,2012-08-01 10:04:05,2012-08-01 02:04:05,,0,http://digitalimages.ust.hk/gallery2/?p=677,0,post,,0,,Indian Dance,Activities,,PAO,a1-30,1996-05-24,MIS-IND-XXX-SM
678,2,2012-08-01 10:04:08,2012-08-01 02:04:08,"[submittedby]PAO
[oldcode]STU-BEA-XXX-SM
[galleryname]a1-310
[evtype]Beach
[evtype]Students
[evtype]Activities
[evdate]1993-05-14
[evtitle]Beach Night
",Beach Night,,publish,open,open,,a1-310,,,2012-08-01 10:04:08,2012-08-01 02:04:08,,0,http://digitalimages.ust.hk/gallery2/?p=678,0,post,,0,,Beach Night,Activities,,PAO,a1-310,1993-05-14,STU-BEA-XXX-SM
679,2,2012-08-01 10:04:09,2012-08-01 02:04:09,"[submittedby]PAO
[oldcode]STU-BEA-PRJ-XXX-SM
[galleryname]a1-315
[evtype]Beach
[evtype]Students
[evtype]Activities
[evdate]1996-08-12
[evtitle]Beach Project
",Beach Project,,publish,open,open,,a1-315,,,2012-08-01 10:04:09,2012-08-01 02:04:09,,0,http://digitalimages.ust.hk/gallery2/?p=679,0,post,,0,,Beach Project,Activities,,PAO,a1-315,1996-08-12,STU-BEA-PRJ-XXX-SM
680,2,2012-08-01 10:04:13,2012-08-01 02:04:13,"[submittedby]PAO
[oldcode]STU-CAN-XXX-SM
[galleryname]a1-320
[evtype]Canoeing
[evtype]Students
[evtype]Activities
[evdate]1993-06-22
[evtitle]Summer Canoeing Course
",Summer Canoeing Course,,publish,open,open,,a1-320,,,2012-08-01 10:04:13,2012-08-01 02:04:13,,0,http://digitalimages.ust.hk/gallery2/?p=680,0,post,,0,,Summer Canoeing Course,Activities,,PAO,a1-320,1993-06-22,STU-CAN-XXX-SM
681,2,2012-08-01 10:04:21,2012-08-01 02:04:21,"[submittedby]PAO
[oldcode]STU-CAR-XXX-SM
[galleryname]a1-330
[evtype]Carnival
[evtype]Students
[evtype]Activities
[evdate]1993-05-02
[evtitle]Inter-House Carnival
",Inter-House Carnival,,publish,open,open,,a1-330,,,2012-08-01 10:04:21,2012-08-01 02:04:21,,0,http://digitalimages.ust.hk/gallery2/?p=681,0,post,,0,,Inter-House Carnival,Activities,,PAO,a1-330,1993-05-02,STU-CAR-XXX-SM
682,2,2012-08-01 10:04:30,2012-08-01 02:04:30,"[submittedby]PAO
[oldcode]STU-WAT-XXX-SM
[galleryname]a1-340
[evtype]Carnival
[evtype]Students
[evtype]Activities
[evdate]1993-10-03
[evtitle]Water Carnival '93
",Water Carnival '93,,publish,open,open,,a1-340,,,2012-08-01 10:04:30,2012-08-01 02:04:30,,0,http://digitalimages.ust.hk/gallery2/?p=682,0,post,,0,,Water Carnival '93,Activities,,PAO,a1-340,1993-10-03,STU-WAT-XXX-SM
683,2,2012-08-01 10:04:34,2012-08-01 02:04:34,"[submittedby]PAO
[oldcode]STA-ARB-XXX-SM
[galleryname]a1-35
[evtype]Dance
[evtype]Staff
[evtype]Activities
[evdate]1997-02-19
[evtitle]Aerobics Class
",Aerobics Class,,publish,open,open,,a1-35,,,2012-08-01 10:04:34,2012-08-01 02:04:34,,0,http://digitalimages.ust.hk/gallery2/?p=683,0,post,,0,,Aerobics Class,Activities,,PAO,a1-35,1997-02-19,STA-ARB-XXX-SM
684,2,2012-08-01 10:04:37,2012-08-01 02:04:37,"[submittedby]PAO
[oldcode]STU-WALK-XXX-SM
[galleryname]a1-350
[evtype]Charity
[evtype]Students
[evtype]Activities
[evdate]1994-02-26
[evtitle]Charity Walk
",Charity Walk,,publish,open,open,,a1-350,,,2012-08-01 10:04:37,2012-08-01 02:04:37,,0,http://digitalimages.ust.hk/gallery2/?p=684,0,post,,0,,Charity Walk,Activities,,PAO,a1-350,1994-02-26,STU-WALK-XXX-SM
685,2,2012-08-01 10:04:43,2012-08-01 02:04:43,"[submittedby]PAO
[oldcode]STU-C_ROW-XXX-SM
[galleryname]a1-355
[evtype]Charity
[evtype]Students
[evtype]Activities
[evdate]1998-11-18
[evtitle]Charity Rowing
",Charity Rowing,,publish,open,open,,a1-355,,,2012-08-01 10:04:43,2012-08-01 02:04:43,,0,http://digitalimages.ust.hk/gallery2/?p=685,0,post,,0,,Charity Rowing,Activities,,PAO,a1-355,1998-11-18,STU-C_ROW-XXX-SM
686,2,2012-08-01 10:04:46,2012-08-01 02:04:46,"[submittedby]PAO
[oldcode]STU-CLASS-XXX-SM
[galleryname]a1-360
[evtype]Class
[evtype]Students
[evtype]Activities
[evdate]Date unknown
[evtitle]Student in Class
",Student in Class,,publish,open,open,,a1-360,,,2012-08-01 10:04:46,2012-08-01 02:04:46,,0,http://digitalimages.ust.hk/gallery2/?p=686,0,post,,0,,Student in Class,Activities,,PAO,a1-360,Date unknown,STU-CLASS-XXX-SM
687,2,2012-08-01 10:04:57,2012-08-01 02:04:57,"[submittedby]PAO
[oldcode]STU-CLASS-CENG-XXX-SM
[galleryname]a1-363
[evtype]Class
[evtype]Students
[evtype]Activities
[evdate]1996-03-27
[evtitle]Student in Class (CENG)
",Student in Class (CENG),,publish,open,open,,a1-363,,,2012-08-01 10:04:57,2012-08-01 02:04:57,,0,http://digitalimages.ust.hk/gallery2/?p=687,0,post,,0,,Student in Class (CENG),Activities,,PAO,a1-363,1996-03-27,STU-CLASS-CENG-XXX-SM
